AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
2105.7005849,2126.1348,192.29176,0.0008482314109802246,1000.0,2105.7005849,398,0.06905757,0.5144043,-0.7366602,-0.02540333,9.012018,0.9885894870385528,1160,2375680,6590.9733452880755,2375680,383.0
2107.815369475,2096.4011,193.6654,0.0008988460063934326,1000.0,2107.815369475,391,0.06474628,0.49956053,-0.71380454,-0.03411877,6.9423127,0.9916236447170377,1170,2396160,6647.289960740134,2396160,382.0
2112.2856757,2125.5754,192.04356,0.0008843132495880127,1000.0,2112.2856757,383,0.04190083,0.41259766,-0.7579746,-0.018294537,14.149994,0.9874502820894122,1180,2416640,6703.103673179168,2416640,408.0
2114.756149675,2131.2715,192.70293,0.0008409829139709473,1000.0,2114.756149675,410,0.042894218,0.4074219,-0.7332906,-0.022266012,5.7167068,0.993911970872432,1190,2437120,6757.503358517075,2437120,394.0
2111.05884,2121.4866,193.12,0.0009303347110748291,1000.0,2111.05884,396,0.05044641,0.4446289,-0.7218181,-0.024232954,5.1545672,0.9948303699493408,1200,2457600,6812.046490518143,2457600,418.0
2117.5153909499995,2114.4575,193.4367,0.000860374402999878,1000.0,2117.5153909499995,389,0.05028097,0.45664063,-0.7611875,-0.020722574,5.5970354,0.9940639669075608,1210,2478080,6868.70490574115,2478080,413.0
2117.3331532750003,1667.0615,194.39584,0.0008467504024505615,1000.0,2117.3331532750003,405,0.054561317,0.46020508,-0.8046355,-0.022016987,9.113803,0.9879876747727394,1220,2498560,6923.680038194172,2498560,411.0
2066.0140149749996,2102.1357,194.22612,0.0009030088424682617,1000.0,2066.0140149749996,388,0.061954528,0.48632812,-0.8007983,-0.02691009,4.731965,0.9943621684797108,1230,2519040,6979.4230509169865,2519040,386.0
2009.7258102,1704.0687,190.6734,0.0009034851551055908,1000.0,2009.7258102,417,0.17969076,0.45253906,-0.9486152,-0.022766596,15.368098,0.9840441457927227,1240,2539520,7035.132055192022,2539520,420.0
2015.9533497500001,2084.4246,195.81116,0.0008076617240905761,1000.0,2015.9533497500001,425,0.04122079,0.40971678,-0.88245773,-0.02658071,9.429432,0.9889673618599772,1250,2560000,7090.990525971167,2560000,419.0
